Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-02T20:00+02:00;2025-06-02T21:00+02:00;2025-06-02;20:00;21:00;Totalt i retning Stavanger;12;100,0;1;1;0;12;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-02T20:00+02:00;2025-06-02T21:00+02:00;2025-06-02;20:00;21:00;Totalt;21;100,0;1;1;0;21;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-02T21:00+02:00;2025-06-02T22:00+02:00;2025-06-02;21:00;22:00;1;7;100,0;1;1;0;7;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-02T21:00+02:00;2025-06-02T22:00+02:00;2025-06-02;21:00;22:00;2;9;100,0;1;1;0;9;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-02T21:00+02:00;2025-06-02T22:00+02:00;2025-06-02;21:00;22:00;Totalt i retning Sandnes;7;100,0;1;1;0;7;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-02T21:00+02:00;2025-06-02T22:00+02:00;2025-06-02;21:00;22:00;Totalt i retning Stavanger;9;100,0;1;1;0;9;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-02T21:00+02:00;2025-06-02T22:00+02:00;2025-06-02;21:00;22:00;Totalt;16;100,0;1;1;0;16;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-02T22:00+02:00;2025-06-02T23:00+02:00;2025-06-02;22:00;23:00;1;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-02T22:00+02:00;2025-06-02T23:00+02:00;2025-06-02;22:00;23:00;2;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-02T22:00+02:00;2025-06-02T23:00+02:00;2025-06-02;22:00;23:00;Totalt i retning Sandnes;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-02T22:00+02:00;2025-06-02T23:00+02:00;2025-06-02;22:00;23:00;Totalt i retning Stavanger;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-02T22:00+02:00;2025-06-02T23:00+02:00;2025-06-02;22:00;23:00;Totalt;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-02T23:00+02:00;2025-06-03T00:00+02:00;2025-06-02;23:00;00:00;1;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-02T23:00+02:00;2025-06-03T00:00+02:00;2025-06-02;23:00;00:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-02T23:00+02:00;2025-06-03T00:00+02:00;2025-06-02;23:00;00:00;Totalt i retning Sandnes;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-02T23:00+02:00;2025-06-03T00:00+02:00;2025-06-02;23:00;00:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-02T23:00+02:00;2025-06-03T00:00+02:00;2025-06-02;23:00;00:00;Totalt;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T00:00+02:00;2025-06-03T01:00+02:00;2025-06-03;00:00;01:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T00:00+02:00;2025-06-03T01:00+02:00;2025-06-03;00:00;01:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T00:00+02:00;2025-06-03T01:00+02:00;2025-06-03;00:00;01:00;Totalt i retning Sandnes;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T00:00+02:00;2025-06-03T01:00+02:00;2025-06-03;00:00;01:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T00:00+02:00;2025-06-03T01:00+02:00;2025-06-03;00:00;01:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T01:00+02:00;2025-06-03T02:00+02:00;2025-06-03;01:00;02:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T01:00+02:00;2025-06-03T02:00+02:00;2025-06-03;01:00;02:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T01:00+02:00;2025-06-03T02:00+02:00;2025-06-03;01:00;02:00;Totalt i retning Sandnes;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T01:00+02:00;2025-06-03T02:00+02:00;2025-06-03;01:00;02:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T01:00+02:00;2025-06-03T02:00+02:00;2025-06-03;01:00;02:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T02:00+02:00;2025-06-03T03:00+02:00;2025-06-03;02:00;03:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T02:00+02:00;2025-06-03T03:00+02:00;2025-06-03;02:00;03:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T02:00+02:00;2025-06-03T03:00+02:00;2025-06-03;02:00;03:00;Totalt i retning Sandnes;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T02:00+02:00;2025-06-03T03:00+02:00;2025-06-03;02:00;03:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T02:00+02:00;2025-06-03T03:00+02:00;2025-06-03;02:00;03:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T03:00+02:00;2025-06-03T04:00+02:00;2025-06-03;03:00;04:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T03:00+02:00;2025-06-03T04:00+02:00;2025-06-03;03:00;04:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T03:00+02:00;2025-06-03T04:00+02:00;2025-06-03;03:00;04:00;Totalt i retning Sandnes;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T03:00+02:00;2025-06-03T04:00+02:00;2025-06-03;03:00;04:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T03:00+02:00;2025-06-03T04:00+02:00;2025-06-03;03:00;04:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T04:00+02:00;2025-06-03T05:00+02:00;2025-06-03;04:00;05:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T04:00+02:00;2025-06-03T05:00+02:00;2025-06-03;04:00;05:00;2;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T04:00+02:00;2025-06-03T05:00+02:00;2025-06-03;04:00;05:00;Totalt i retning Sandnes;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T04:00+02:00;2025-06-03T05:00+02:00;2025-06-03;04:00;05:00;Totalt i retning Stavanger;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T04:00+02:00;2025-06-03T05:00+02:00;2025-06-03;04:00;05:00;Totalt;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T05:00+02:00;2025-06-03T06:00+02:00;2025-06-03;05:00;06:00;1;5;100,0;1;1;0;5;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T05:00+02:00;2025-06-03T06:00+02:00;2025-06-03;05:00;06:00;2;14;100,0;1;1;0;14;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T05:00+02:00;2025-06-03T06:00+02:00;2025-06-03;05:00;06:00;Totalt i retning Sandnes;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T05:00+02:00;2025-06-03T06:00+02:00;2025-06-03;05:00;06:00;Totalt i retning Stavanger;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T05:00+02:00;2025-06-03T06:00+02:00;2025-06-03;05:00;06:00;Totalt;19;100,0;1;1;0;19;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T06:00+02:00;2025-06-03T07:00+02:00;2025-06-03;06:00;07:00;1;22;100,0;1;1;0;22;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T06:00+02:00;2025-06-03T07:00+02:00;2025-06-03;06:00;07:00;2;75;100,0;1;1;0;75;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T06:00+02:00;2025-06-03T07:00+02:00;2025-06-03;06:00;07:00;Totalt i retning Sandnes;22;100,0;1;1;0;22;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T06:00+02:00;2025-06-03T07:00+02:00;2025-06-03;06:00;07:00;Totalt i retning Stavanger;75;100,0;1;1;0;75;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T06:00+02:00;2025-06-03T07:00+02:00;2025-06-03;06:00;07:00;Totalt;97;100,0;1;1;0;97;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T07:00+02:00;2025-06-03T08:00+02:00;2025-06-03;07:00;08:00;1;28;100,0;1;1;0;28;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T07:00+02:00;2025-06-03T08:00+02:00;2025-06-03;07:00;08:00;2;96;100,0;1;1;0;96;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T07:00+02:00;2025-06-03T08:00+02:00;2025-06-03;07:00;08:00;Totalt i retning Sandnes;25;100,0;1;1;0;25;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T07:00+02:00;2025-06-03T08:00+02:00;2025-06-03;07:00;08:00;Totalt i retning Stavanger;99;100,0;1;1;0;99;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T07:00+02:00;2025-06-03T08:00+02:00;2025-06-03;07:00;08:00;Totalt;124;100,0;1;1;0;124;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T08:00+02:00;2025-06-03T09:00+02:00;2025-06-03;08:00;09:00;1;24;100,0;1;1;0;24;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T08:00+02:00;2025-06-03T09:00+02:00;2025-06-03;08:00;09:00;2;31;100,0;1;1;0;31;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T08:00+02:00;2025-06-03T09:00+02:00;2025-06-03;08:00;09:00;Totalt i retning Sandnes;24;100,0;1;1;0;24;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T08:00+02:00;2025-06-03T09:00+02:00;2025-06-03;08:00;09:00;Totalt i retning Stavanger;31;100,0;1;1;0;31;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T08:00+02:00;2025-06-03T09:00+02:00;2025-06-03;08:00;09:00;Totalt;55;100,0;1;1;0;55;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T09:00+02:00;2025-06-03T10:00+02:00;2025-06-03;09:00;10:00;1;8;100,0;1;1;0;8;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T09:00+02:00;2025-06-03T10:00+02:00;2025-06-03;09:00;10:00;2;12;100,0;1;1;0;12;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T09:00+02:00;2025-06-03T10:00+02:00;2025-06-03;09:00;10:00;Totalt i retning Sandnes;8;100,0;1;1;0;8;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T09:00+02:00;2025-06-03T10:00+02:00;2025-06-03;09:00;10:00;Totalt i retning Stavanger;12;100,0;1;1;0;12;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T09:00+02:00;2025-06-03T10:00+02:00;2025-06-03;09:00;10:00;Totalt;20;100,0;1;1;0;20;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T10:00+02:00;2025-06-03T11:00+02:00;2025-06-03;10:00;11:00;1;12;100,0;1;1;0;12;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T10:00+02:00;2025-06-03T11:00+02:00;2025-06-03;10:00;11:00;2;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T10:00+02:00;2025-06-03T11:00+02:00;2025-06-03;10:00;11:00;Totalt i retning Sandnes;12;100,0;1;1;0;12;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T10:00+02:00;2025-06-03T11:00+02:00;2025-06-03;10:00;11:00;Totalt i retning Stavanger;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T10:00+02:00;2025-06-03T11:00+02:00;2025-06-03;10:00;11:00;Totalt;22;100,0;1;1;0;22;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T11:00+02:00;2025-06-03T12:00+02:00;2025-06-03;11:00;12:00;1;15;100,0;1;1;0;15;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T11:00+02:00;2025-06-03T12:00+02:00;2025-06-03;11:00;12:00;2;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T11:00+02:00;2025-06-03T12:00+02:00;2025-06-03;11:00;12:00;Totalt i retning Sandnes;15;100,0;1;1;0;15;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T11:00+02:00;2025-06-03T12:00+02:00;2025-06-03;11:00;12:00;Totalt i retning Stavanger;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T11:00+02:00;2025-06-03T12:00+02:00;2025-06-03;11:00;12:00;Totalt;28;100,0;1;1;0;28;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T12:00+02:00;2025-06-03T13:00+02:00;2025-06-03;12:00;13:00;1;11;100,0;1;1;0;11;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T12:00+02:00;2025-06-03T13:00+02:00;2025-06-03;12:00;13:00;2;16;100,0;1;1;0;16;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T12:00+02:00;2025-06-03T13:00+02:00;2025-06-03;12:00;13:00;Totalt i retning Sandnes;11;100,0;1;1;0;11;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T12:00+02:00;2025-06-03T13:00+02:00;2025-06-03;12:00;13:00;Totalt i retning Stavanger;16;100,0;1;1;0;16;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T12:00+02:00;2025-06-03T13:00+02:00;2025-06-03;12:00;13:00;Totalt;27;100,0;1;1;0;27;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T13:00+02:00;2025-06-03T14:00+02:00;2025-06-03;13:00;14:00;1;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T13:00+02:00;2025-06-03T14:00+02:00;2025-06-03;13:00;14:00;2;19;100,0;1;1;0;19;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T13:00+02:00;2025-06-03T14:00+02:00;2025-06-03;13:00;14:00;Totalt i retning Sandnes;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T13:00+02:00;2025-06-03T14:00+02:00;2025-06-03;13:00;14:00;Totalt i retning Stavanger;19;100,0;1;1;0;19;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T13:00+02:00;2025-06-03T14:00+02:00;2025-06-03;13:00;14:00;Totalt;29;100,0;1;1;0;29;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T14:00+02:00;2025-06-03T15:00+02:00;2025-06-03;14:00;15:00;1;33;100,0;1;1;0;33;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T14:00+02:00;2025-06-03T15:00+02:00;2025-06-03;14:00;15:00;2;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T14:00+02:00;2025-06-03T15:00+02:00;2025-06-03;14:00;15:00;Totalt i retning Sandnes;33;100,0;1;1;0;33;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T14:00+02:00;2025-06-03T15:00+02:00;2025-06-03;14:00;15:00;Totalt i retning Stavanger;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T14:00+02:00;2025-06-03T15:00+02:00;2025-06-03;14:00;15:00;Totalt;50;100,0;1;1;0;50;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T15:00+02:00;2025-06-03T16:00+02:00;2025-06-03;15:00;16:00;1;84;100,0;1;1;0;84;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T15:00+02:00;2025-06-03T16:00+02:00;2025-06-03;15:00;16:00;2;30;100,0;1;1;0;30;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T15:00+02:00;2025-06-03T16:00+02:00;2025-06-03;15:00;16:00;Totalt i retning Sandnes;84;100,0;1;1;0;84;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T15:00+02:00;2025-06-03T16:00+02:00;2025-06-03;15:00;16:00;Totalt i retning Stavanger;30;100,0;1;1;0;30;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T15:00+02:00;2025-06-03T16:00+02:00;2025-06-03;15:00;16:00;Totalt;114;100,0;1;1;0;114;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T16:00+02:00;2025-06-03T17:00+02:00;2025-06-03;16:00;17:00;1;46;100,0;1;1;0;46;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T16:00+02:00;2025-06-03T17:00+02:00;2025-06-03;16:00;17:00;2;21;100,0;1;1;0;21;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T16:00+02:00;2025-06-03T17:00+02:00;2025-06-03;16:00;17:00;Totalt i retning Sandnes;46;100,0;1;1;0;46;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T16:00+02:00;2025-06-03T17:00+02:00;2025-06-03;16:00;17:00;Totalt i retning Stavanger;21;100,0;1;1;0;21;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T16:00+02:00;2025-06-03T17:00+02:00;2025-06-03;16:00;17:00;Totalt;67;100,0;1;1;0;67;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T17:00+02:00;2025-06-03T18:00+02:00;2025-06-03;17:00;18:00;1;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T17:00+02:00;2025-06-03T18:00+02:00;2025-06-03;17:00;18:00;2;9;100,0;1;1;0;9;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T17:00+02:00;2025-06-03T18:00+02:00;2025-06-03;17:00;18:00;Totalt i retning Sandnes;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T17:00+02:00;2025-06-03T18:00+02:00;2025-06-03;17:00;18:00;Totalt i retning Stavanger;9;100,0;1;1;0;9;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T17:00+02:00;2025-06-03T18:00+02:00;2025-06-03;17:00;18:00;Totalt;26;100,0;1;1;0;26;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T18:00+02:00;2025-06-03T19:00+02:00;2025-06-03;18:00;19:00;1;5;100,0;1;1;0;5;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T18:00+02:00;2025-06-03T19:00+02:00;2025-06-03;18:00;19:00;2;8;100,0;1;1;0;8;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T18:00+02:00;2025-06-03T19:00+02:00;2025-06-03;18:00;19:00;Totalt i retning Sandnes;5;100,0;1;1;0;5;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T18:00+02:00;2025-06-03T19:00+02:00;2025-06-03;18:00;19:00;Totalt i retning Stavanger;8;100,0;1;1;0;8;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T18:00+02:00;2025-06-03T19:00+02:00;2025-06-03;18:00;19:00;Totalt;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T19:00+02:00;2025-06-03T20:00+02:00;2025-06-03;19:00;20:00;1;7;100,0;1;1;0;7;0,00;-;-;-;-;-;-;-;-
